dataset_rows,dataset_columns,fraud_rate,target_column,imbalance_ratio,dataset_size_category,actual_numeric_count,actual_categorical_count,actual_missing_rate,numeric_mean_std,numeric_mean_skewness,numeric_correlation_strength,numeric_mean_kurtosis,numeric_variance_max,numeric_variance_mean,total_features_engineered,top_feature_importance,avg_feature_importance,feature_importance_entropy,top5_feature_concentration,top10_feature_concentration,feature_importance_std,num_dominant_features,max_depth,learning_rate,n_estimators,subsample,colsample_bytree,gamma,min_child_weight,reg_alpha,reg_lambda,scale_pos_weight,target_cv_score,target_rank,target_score_category,target_test_score,target_precision,target_recall,target_roc_auc,overfitting_score,score_stability,complexity_score,structure_target_distribution,dataset_quality_score,hyperparameter_diversity,model_complexity,dataset_rows_norm,dataset_columns_norm,fraud_rate_norm,imbalance_ratio_norm,actual_numeric_count_norm,actual_categorical_count_norm,actual_missing_rate_norm,numeric_mean_std_norm,numeric_mean_skewness_norm,numeric_correlation_strength_norm,numeric_mean_kurtosis_norm,numeric_variance_max_norm,numeric_variance_mean_norm,total_features_engineered_norm,top_feature_importance_norm,avg_feature_importance_norm,feature_importance_entropy_norm,top5_feature_concentration_norm,top10_feature_concentration_norm,feature_importance_std_norm,num_dominant_features_norm,max_depth_norm,learning_rate_norm,n_estimators_norm,subsample_norm,colsample_bytree_norm,gamma_norm,min_child_weight_norm,reg_alpha_norm,reg_lambda_norm,scale_pos_weight_norm,overfitting_score_norm,score_stability_norm,complexity_score_norm,structure_target_distribution_norm,dataset_quality_score_norm,hyperparameter_diversity_norm,model_complexity_norm
30000,16,0.03383333333333333,fraud_flag,18.999999999999996,medium,7,9,0.0,11177108.836245691,5.370111697772439,0.2590643376837448,59.88107020795206,1518992094965134.0,430245660296717.0,42,0.35232260823249817,0.023809522654205682,1.8724985130581187,0.8514992355969182,0.9329870600347254,0.07421898267646065,2,5,0.12,400,0.95,0.7,0.23,1,0.0,0.5,25.7009852217,0.981231587,78,fair,0.981231587,0.5,0.5,0.5,0.018768412999999984,1.0,1.26,0.03383333333333333,0.7298172489123971,1.2888888888888888,0.5733333333333334,0.3333333333333333,0.07142857142857142,0.20767101268083588,0.5,0.3333333333333333,0.10526315789473684,0.0,2.6590780548406547e-05,0.47687799558808774,0.3706074477056649,0.12080218205404518,1.1977551576576915e-10,2.8841507514948695e-10,0.84,0.5953424341307804,0.6937507626240141,0.6281170949680783,0.8866888734131366,0.9329870600347254,0.6416244288504617,0.4,0.2857142857142857,0.4999999999999999,0.5,0.857142857142857,0.0,0.3285714285714286,0.0,0.0,0.11764705882352942,0.145512344466404,0.04722429874129465,0.5,0.63,0.20767101268083588,0.5096867587168974,0.2197802197802196,0.5360824742268042
30000,16,0.03383333333333333,fraud_flag,18.999999999999996,medium,7,9,0.0,11177108.836245691,5.370111697772439,0.2590643376837448,59.88107020795206,1518992094965134.0,430245660296717.0,42,0.35232260823249817,0.023809522654205682,1.8724985130581187,0.8514992355969182,0.9329870600347254,0.07421898267646065,2,5,0.12,400,0.9,0.8,0.08,1,0.1,0.5,25.7009852217,0.9812133948,79,fair,0.9812133948,0.5,0.5,0.5,0.018786605199999973,1.0,1.26,0.03383333333333333,0.7298172489123971,1.2888888888888888,0.5733333333333334,0.3333333333333333,0.07142857142857142,0.20767101268083588,0.5,0.3333333333333333,0.10526315789473684,0.0,2.6590780548406547e-05,0.47687799558808774,0.3706074477056649,0.12080218205404518,1.1977551576576915e-10,2.8841507514948695e-10,0.84,0.5953424341307804,0.6937507626240141,0.6281170949680783,0.8866888734131366,0.9329870600347254,0.6416244288504617,0.4,0.2857142857142857,0.4999999999999999,0.5,0.7142857142857143,0.5000000000000002,0.1142857142857143,0.0,0.5,0.11764705882352942,0.145512344466404,0.047270073196895177,0.5,0.63,0.20767101268083588,0.5096867587168974,0.2197802197802196,0.5360824742268042
30000,16,0.03383333333333333,fraud_flag,18.999999999999996,medium,7,9,0.0,11177108.836245691,5.370111697772439,0.2590643376837448,59.88107020795206,1518992094965134.0,430245660296717.0,42,0.35232260823249817,0.023809522654205682,1.8724985130581187,0.8514992355969182,0.9329870600347254,0.07421898267646065,2,6,0.06,400,0.8,0.7,0.01,1,0.0,0.9,31.4123152709,0.9811879266,80,fair,0.9811879266,0.5,0.5,0.5,0.018812073400000018,1.0,1.26,0.03383333333333333,0.7298172489123971,1.4666666666666668,0.6066666666666666,0.3333333333333333,0.07142857142857142,0.20767101268083588,0.5,0.3333333333333333,0.10526315789473684,0.0,2.6590780548406547e-05,0.47687799558808774,0.3706074477056649,0.12080218205404518,1.1977551576576915e-10,2.8841507514948695e-10,0.84,0.5953424341307804,0.6937507626240141,0.6281170949680783,0.8866888734131366,0.9329870600347254,0.6416244288504617,0.4,0.42857142857142855,0.07142857142857138,0.5,0.42857142857142866,0.0,0.014285714285714287,0.0,0.0,0.3529411764705883,0.18978373073059615,0.04733415522051674,0.5,0.63,0.20767101268083588,0.5096867587168974,0.39560439560439564,0.6391752577319585
30000,16,0.03383333333333333,fraud_flag,18.999999999999996,medium,7,9,0.0,11177108.836245691,5.370111697772439,0.2590643376837448,59.88107020795206,1518992094965134.0,430245660296717.0,42,0.35232260823249817,0.023809522654205682,1.8724985130581187,0.8514992355969182,0.9329870600347254,0.07421898267646065,2,5,0.12,400,0.8,0.7,0.01,1,0.0,0.5,25.7009852217,0.9811731653,81,poor,0.9811731653,0.5,0.5,0.5,0.018826834700000017,1.0,1.26,0.03383333333333333,0.7298172489123971,1.2888888888888888,0.5733333333333334,0.3333333333333333,0.07142857142857142,0.20767101268083588,0.5,0.3333333333333333,0.10526315789473684,0.0,2.6590780548406547e-05,0.47687799558808774,0.3706074477056649,0.12080218205404518,1.1977551576576915e-10,2.8841507514948695e-10,0.84,0.5953424341307804,0.6937507626240141,0.6281170949680783,0.8866888734131366,0.9329870600347254,0.6416244288504617,0.4,0.2857142857142857,0.4999999999999999,0.5,0.42857142857142866,0.0,0.014285714285714287,0.0,0.0,0.11764705882352942,0.145512344466404,0.047371296988497326,0.5,0.63,0.20767101268083588,0.5096867587168974,0.2197802197802196,0.5360824742268042
30000,16,0.03383333333333333,fraud_flag,18.999999999999996,medium,7,9,0.0,11177108.836245691,5.370111697772439,0.2590643376837448,59.88107020795206,1518992094965134.0,430245660296717.0,42,0.35232260823249817,0.023809522654205682,1.8724985130581187,0.8514992355969182,0.9329870600347254,0.07421898267646065,2,6,0.06,400,0.95,0.7,0.08,1,0.1,0.9,31.4123152709,0.9811142299,82,poor,0.9811142299,0.5,0.5,0.5,0.018885770100000032,1.0,1.26,0.03383333333333333,0.7298172489123971,1.4666666666666668,0.6066666666666666,0.3333333333333333,0.07142857142857142,0.20767101268083588,0.5,0.3333333333333333,0.10526315789473684,0.0,2.6590780548406547e-05,0.47687799558808774,0.3706074477056649,0.12080218205404518,1.1977551576576915e-10,2.8841507514948695e-10,0.84,0.5953424341307804,0.6937507626240141,0.6281170949680783,0.8866888734131366,0.9329870600347254,0.6416244288504617,0.4,0.42857142857142855,0.07142857142857138,0.5,0.857142857142857,0.0,0.1142857142857143,0.0,0.5,0.3529411764705883,0.18978373073059615,0.047519587786234906,0.5,0.63,0.20767101268083588,0.5096867587168974,0.39560439560439564,0.6391752577319585
22000,18,0.04559090909090909,is_fraudulent,18.999999999999996,medium,7,11,0.0,73049533.74621107,5.544596314477978,0.2759367243201713,59.25501187474047,6.532690604637534e+16,1.8599593573774336e+16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.12,400,0.75,0.85,0.05,1,0.0,0.5,23.0396508728,0.9810676367,83,poor,0.9810676367,0.5,0.5,0.5,0.018932363300000032,1.0,0.0,0.04559090909090909,0.5449930916472299,1.2888888888888888,0.43333333333333335,0.2,0.21428571428571427,0.3179179723651951,0.5,0.3333333333333333,0.21052631578947367,0.0,0.0001742865031965714,0.4958041958008771,0.41152976209673636,0.11949738886869521,5.152215593058292e-09,1.2468837236588846e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4999999999999999,0.5,0.28571428571428564,0.7499999999999999,0.07142857142857144,0.0,0.0,0.11764705882352942,0.12488300595447227,0.047636823654611894,0.5,0.0,0.3179179723651951,0.1025412920776415,0.2197802197802196,0.1030927835051545
22000,18,0.04559090909090909,is_fraudulent,18.999999999999996,medium,7,11,0.0,73049533.74621107,5.544596314477978,0.2759367243201713,59.25501187474047,6.532690604637534e+16,1.8599593573774336e+16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.12,400,0.8,0.75,0.05,2,0.1,0.5,18.8506234414,0.9810271308,84,poor,0.9810271308,0.5,0.5,0.5,0.018972869199999964,1.0,0.0,0.04559090909090909,0.5449930916472299,1.1777777777777778,0.4000000000000001,0.2,0.21428571428571427,0.3179179723651951,0.5,0.3333333333333333,0.21052631578947367,0.0,0.0001742865031965714,0.4958041958008771,0.41152976209673636,0.11949738886869521,5.152215593058292e-09,1.2468837236588846e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.4999999999999999,0.5,0.42857142857142866,0.2500000000000001,0.07142857142857144,0.07142857142857142,0.5,0.11764705882352942,0.09241175146747528,0.04773874291237662,0.5,0.0,0.3179179723651951,0.1025412920776415,0.10989010989010992,0.0
22000,18,0.04559090909090909,is_fraudulent,18.999999999999996,medium,7,11,0.0,73049533.74621107,5.544596314477978,0.2759367243201713,59.25501187474047,6.532690604637534e+16,1.8599593573774336e+16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.18,400,0.8,0.85,0.05,1,0.1,0.9,18.8506234414,0.9810161419,85,poor,0.9810161419,0.5,0.5,0.5,0.01898385810000003,1.0,0.0,0.04559090909090909,0.5449930916472299,1.488888888888889,0.43333333333333335,0.2,0.21428571428571427,0.3179179723651951,0.5,0.3333333333333333,0.21052631578947367,0.0,0.0001742865031965714,0.4958041958008771,0.41152976209673636,0.11949738886869521,5.152215593058292e-09,1.2468837236588846e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.9285714285714285,0.5,0.42857142857142866,0.7499999999999999,0.07142857142857144,0.0,0.5,0.3529411764705883,0.09241175146747528,0.04776639272466715,0.5,0.0,0.3179179723651951,0.1025412920776415,0.41758241758241754,0.1030927835051545
22000,18,0.04559090909090909,is_fraudulent,18.999999999999996,medium,7,11,0.0,73049533.74621107,5.544596314477978,0.2759367243201713,59.25501187474047,6.532690604637534e+16,1.8599593573774336e+16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.18,400,0.8,0.75,0.05,1,0.0,0.5,23.0396508728,0.9809793612,86,poor,0.9809793612,0.5,0.5,0.5,0.019020638800000045,1.0,0.0,0.04559090909090909,0.5449930916472299,1.3777777777777775,0.4000000000000001,0.2,0.21428571428571427,0.3179179723651951,0.5,0.3333333333333333,0.21052631578947367,0.0,0.0001742865031965714,0.4958041958008771,0.41152976209673636,0.11949738886869521,5.152215593058292e-09,1.2468837236588846e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.9285714285714285,0.5,0.42857142857142866,0.2500000000000001,0.07142857142857144,0.0,0.0,0.11764705882352942,0.12488300595447227,0.04785893878941513,0.5,0.0,0.3179179723651951,0.1025412920776415,0.30769230769230743,0.0
30000,16,0.03383333333333333,fraud_flag,18.999999999999996,medium,7,9,0.0,11177108.836245691,5.370111697772439,0.2590643376837448,59.88107020795206,1518992094965134.0,430245660296717.0,42,0.35232260823249817,0.023809522654205682,1.8724985130581187,0.8514992355969182,0.9329870600347254,0.07421898267646065,2,6,0.06,400,0.9,0.7,0.23,1,0.0,0.9,25.7009852217,0.9805763058,87,poor,0.9805763058,0.5,0.5,0.5,0.019423694200000008,1.0,1.26,0.03383333333333333,0.7298172489123971,1.4666666666666668,0.6066666666666666,0.3333333333333333,0.07142857142857142,0.20767101268083588,0.5,0.3333333333333333,0.10526315789473684,0.0,2.6590780548406547e-05,0.47687799558808774,0.3706074477056649,0.12080218205404518,1.1977551576576915e-10,2.8841507514948695e-10,0.84,0.5953424341307804,0.6937507626240141,0.6281170949680783,0.8866888734131366,0.9329870600347254,0.6416244288504617,0.4,0.42857142857142855,0.07142857142857138,0.5,0.7142857142857143,0.0,0.3285714285714286,0.0,0.0,0.3529411764705883,0.145512344466404,0.048873089992230744,0.5,0.63,0.20767101268083588,0.5096867587168974,0.39560439560439564,0.6391752577319585
30000,16,0.03383333333333333,fraud_flag,18.999999999999996,medium,7,9,0.0,11177108.836245691,5.370111697772439,0.2590643376837448,59.88107020795206,1518992094965134.0,430245660296717.0,42,0.35232260823249817,0.023809522654205682,1.8724985130581187,0.8514992355969182,0.9329870600347254,0.07421898267646065,2,6,0.12,400,0.9,0.7,0.08,1,0.0,0.9,25.7009852217,0.9805691506,88,poor,0.9805691506,0.5,0.5,0.5,0.01943084939999995,1.0,1.26,0.03383333333333333,0.7298172489123971,1.4000000000000001,0.6066666666666666,0.3333333333333333,0.07142857142857142,0.20767101268083588,0.5,0.3333333333333333,0.10526315789473684,0.0,2.6590780548406547e-05,0.47687799558808774,0.3706074477056649,0.12080218205404518,1.1977551576576915e-10,2.8841507514948695e-10,0.84,0.5953424341307804,0.6937507626240141,0.6281170949680783,0.8866888734131366,0.9329870600347254,0.6416244288504617,0.4,0.42857142857142855,0.4999999999999999,0.5,0.7142857142857143,0.0,0.1142857142857143,0.0,0.0,0.3529411764705883,0.145512344466404,0.048891093608325026,0.5,0.63,0.20767101268083588,0.5096867587168974,0.3296703296703298,0.6391752577319585
30000,16,0.03383333333333333,fraud_flag,18.999999999999996,medium,7,9,0.0,11177108.836245691,5.370111697772439,0.2590643376837448,59.88107020795206,1518992094965134.0,430245660296717.0,42,0.35232260823249817,0.023809522654205682,1.8724985130581187,0.8514992355969182,0.9329870600347254,0.07421898267646065,2,6,0.12,400,0.8,0.8,0.01,1,0.1,0.9,31.4123152709,0.9805580754,89,poor,0.9805580754,0.5,0.5,0.5,0.01944192460000005,1.0,1.26,0.03383333333333333,0.7298172489123971,1.4000000000000001,0.6066666666666666,0.3333333333333333,0.07142857142857142,0.20767101268083588,0.5,0.3333333333333333,0.10526315789473684,0.0,2.6590780548406547e-05,0.47687799558808774,0.3706074477056649,0.12080218205404518,1.1977551576576915e-10,2.8841507514948695e-10,0.84,0.5953424341307804,0.6937507626240141,0.6281170949680783,0.8866888734131366,0.9329870600347254,0.6416244288504617,0.4,0.42857142857142855,0.4999999999999999,0.5,0.42857142857142866,0.5000000000000002,0.014285714285714287,0.0,0.5,0.3529411764705883,0.18978373073059615,0.04891896056507967,0.5,0.63,0.20767101268083588,0.5096867587168974,0.3296703296703298,0.6391752577319585
30000,16,0.03383333333333333,fraud_flag,18.999999999999996,medium,7,9,0.0,11177108.836245691,5.370111697772439,0.2590643376837448,59.88107020795206,1518992094965134.0,430245660296717.0,42,0.35232260823249817,0.023809522654205682,1.8724985130581187,0.8514992355969182,0.9329870600347254,0.07421898267646065,2,7,0.06,400,0.8,0.7,0.08,1,0.0,0.5,25.7009852217,0.9805543798,90,poor,0.9805543798,0.5,0.5,0.5,0.019445620199999958,1.0,1.26,0.03383333333333333,0.7298172489123971,1.5777777777777777,0.64,0.3333333333333333,0.07142857142857142,0.20767101268083588,0.5,0.3333333333333333,0.10526315789473684,0.0,2.6590780548406547e-05,0.47687799558808774,0.3706074477056649,0.12080218205404518,1.1977551576576915e-10,2.8841507514948695e-10,0.84,0.5953424341307804,0.6937507626240141,0.6281170949680783,0.8866888734131366,0.9329870600347254,0.6416244288504617,0.4,0.5714285714285714,0.07142857142857138,0.5,0.42857142857142866,0.0,0.1142857142857143,0.0,0.0,0.11764705882352942,0.145512344466404,0.04892825927980979,0.5,0.63,0.20767101268083588,0.5096867587168974,0.5054945054945054,0.7422680412371135
30000,16,0.03383333333333333,fraud_flag,18.999999999999996,medium,7,9,0.0,11177108.836245691,5.370111697772439,0.2590643376837448,59.88107020795206,1518992094965134.0,430245660296717.0,42,0.35232260823249817,0.023809522654205682,1.8724985130581187,0.8514992355969182,0.9329870600347254,0.07421898267646065,2,7,0.06,400,0.8,0.8,0.08,1,0.1,0.5,31.4123152709,0.9805468188,91,poor,0.9805468188,0.5,0.5,0.5,0.019453181199999947,1.0,1.26,0.03383333333333333,0.7298172489123971,1.5777777777777777,0.64,0.3333333333333333,0.07142857142857142,0.20767101268083588,0.5,0.3333333333333333,0.10526315789473684,0.0,2.6590780548406547e-05,0.47687799558808774,0.3706074477056649,0.12080218205404518,1.1977551576576915e-10,2.8841507514948695e-10,0.84,0.5953424341307804,0.6937507626240141,0.6281170949680783,0.8866888734131366,0.9329870600347254,0.6416244288504617,0.4,0.5714285714285714,0.07142857142857138,0.5,0.42857142857142866,0.5000000000000002,0.1142857142857143,0.0,0.5,0.11764705882352942,0.18978373073059615,0.04894728395295516,0.5,0.63,0.20767101268083588,0.5096867587168974,0.5054945054945054,0.7422680412371135
30000,16,0.03383333333333333,fraud_flag,18.999999999999996,medium,7,9,0.0,11177108.836245691,5.370111697772439,0.2590643376837448,59.88107020795206,1518992094965134.0,430245660296717.0,42,0.35232260823249817,0.023809522654205682,1.8724985130581187,0.8514992355969182,0.9329870600347254,0.07421898267646065,2,7,0.12,400,0.95,0.8,0.01,1,0.0,0.5,31.4123152709,0.9804616196,92,poor,0.9804616196,0.5,0.5,0.5,0.0195383804,1.0,1.26,0.03383333333333333,0.7298172489123971,1.511111111111111,0.64,0.3333333333333333,0.07142857142857142,0.20767101268083588,0.5,0.3333333333333333,0.10526315789473684,0.0,2.6590780548406547e-05,0.47687799558808774,0.3706074477056649,0.12080218205404518,1.1977551576576915e-10,2.8841507514948695e-10,0.84,0.5953424341307804,0.6937507626240141,0.6281170949680783,0.8866888734131366,0.9329870600347254,0.6416244288504617,0.4,0.5714285714285714,0.4999999999999999,0.5,0.857142857142857,0.5000000000000002,0.014285714285714287,0.0,0.0,0.11764705882352942,0.18978373073059615,0.04916165862988293,0.5,0.63,0.20767101268083588,0.5096867587168974,0.43956043956043944,0.7422680412371135
22000,18,0.04559090909090909,is_fraudulent,18.999999999999996,medium,7,11,0.0,73049533.74621107,5.544596314477978,0.2759367243201713,59.25501187474047,6.532690604637534e+16,1.8599593573774336e+16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.12,400,0.8,0.75,0.05,1,0.0,0.5,18.8506234414,0.9804227301,93,poor,0.9804227301,0.5,0.5,0.5,0.01957726989999997,1.0,0.0,0.04559090909090909,0.5449930916472299,1.1777777777777778,0.4000000000000001,0.2,0.21428571428571427,0.3179179723651951,0.5,0.3333333333333333,0.21052631578947367,0.0,0.0001742865031965714,0.4958041958008771,0.41152976209673636,0.11949738886869521,5.152215593058292e-09,1.2468837236588846e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.4999999999999999,0.5,0.42857142857142866,0.2500000000000001,0.07142857142857144,0.0,0.0,0.11764705882352942,0.09241175146747528,0.049259510769320516,0.5,0.0,0.3179179723651951,0.1025412920776415,0.10989010989010992,0.0
22000,18,0.04559090909090909,is_fraudulent,18.999999999999996,medium,7,11,0.0,73049533.74621107,5.544596314477978,0.2759367243201713,59.25501187474047,6.532690604637534e+16,1.8599593573774336e+16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.18,400,0.8,0.75,0.05,2,0.0,0.9,18.8506234414,0.9804157779,94,poor,0.9804157779,0.5,0.5,0.5,0.019584222099999993,1.0,0.0,0.04559090909090909,0.5449930916472299,1.488888888888889,0.43333333333333335,0.2,0.21428571428571427,0.3179179723651951,0.5,0.3333333333333333,0.21052631578947367,0.0,0.0001742865031965714,0.4958041958008771,0.41152976209673636,0.11949738886869521,5.152215593058292e-09,1.2468837236588846e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.9285714285714285,0.5,0.42857142857142866,0.2500000000000001,0.07142857142857144,0.07142857142857142,0.0,0.3529411764705883,0.09241175146747528,0.04927700360527368,0.5,0.0,0.3179179723651951,0.1025412920776415,0.41758241758241754,0.1030927835051545
22000,18,0.04559090909090909,is_fraudulent,18.999999999999996,medium,7,11,0.0,73049533.74621107,5.544596314477978,0.2759367243201713,59.25501187474047,6.532690604637534e+16,1.8599593573774336e+16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.18,400,0.8,0.75,0.15,1,0.1,0.5,18.8506234414,0.980412447,95,poor,0.980412447,0.5,0.5,0.5,0.019587553000000035,1.0,0.0,0.04559090909090909,0.5449930916472299,1.3777777777777775,0.4000000000000001,0.2,0.21428571428571427,0.3179179723651951,0.5,0.3333333333333333,0.21052631578947367,0.0,0.0001742865031965714,0.4958041958008771,0.41152976209673636,0.11949738886869521,5.152215593058292e-09,1.2468837236588846e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.9285714285714285,0.5,0.42857142857142866,0.2500000000000001,0.2142857142857143,0.0,0.5,0.11764705882352942,0.09241175146747528,0.04928538467706059,0.5,0.0,0.3179179723651951,0.1025412920776415,0.30769230769230743,0.0
22000,18,0.04559090909090909,is_fraudulent,18.999999999999996,medium,7,11,0.0,73049533.74621107,5.544596314477978,0.2759367243201713,59.25501187474047,6.532690604637534e+16,1.8599593573774336e+16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.18,400,0.8,0.85,0.15,1,0.0,0.9,18.8506234414,0.9804123599,96,poor,0.9804123599,0.5,0.5,0.5,0.019587640100000026,1.0,0.0,0.04559090909090909,0.5449930916472299,1.3777777777777775,0.4000000000000001,0.2,0.21428571428571427,0.3179179723651951,0.5,0.3333333333333333,0.21052631578947367,0.0,0.0001742865031965714,0.4958041958008771,0.41152976209673636,0.11949738886869521,5.152215593058292e-09,1.2468837236588846e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.9285714285714285,0.5,0.42857142857142866,0.7499999999999999,0.2142857142857143,0.0,0.0,0.3529411764705883,0.09241175146747528,0.04928560383445125,0.5,0.0,0.3179179723651951,0.1025412920776415,0.30769230769230743,0.0
22000,18,0.04559090909090909,is_fraudulent,18.999999999999996,medium,7,11,0.0,73049533.74621107,5.544596314477978,0.2759367243201713,59.25501187474047,6.532690604637534e+16,1.8599593573774336e+16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.15,400,0.8,0.85,0.05,2,0.1,0.5,18.8506234414,0.9804121583,97,poor,0.9804121583,0.5,0.5,0.5,0.019587841700000053,1.0,0.0,0.04559090909090909,0.5449930916472299,1.5,0.4666666666666666,0.2,0.21428571428571427,0.3179179723651951,0.5,0.3333333333333333,0.21052631578947367,0.0,0.0001742865031965714,0.4958041958008771,0.41152976209673636,0.11949738886869521,5.152215593058292e-09,1.2468837236588846e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.7142857142857142,0.5,0.42857142857142866,0.7499999999999999,0.07142857142857144,0.07142857142857142,0.5,0.11764705882352942,0.09241175146747528,0.04928611109197097,0.5,0.0,0.3179179723651951,0.1025412920776415,0.4285714285714285,0.206185567010309
22000,18,0.04559090909090909,is_fraudulent,18.999999999999996,medium,7,11,0.0,73049533.74621107,5.544596314477978,0.2759367243201713,59.25501187474047,6.532690604637534e+16,1.8599593573774336e+16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.15,400,0.7,0.75,0.05,1,0.0,0.5,18.8506234414,0.9804119557,98,poor,0.9804119557,0.5,0.5,0.5,0.01958804430000005,1.0,0.0,0.04559090909090909,0.5449930916472299,1.3888888888888886,0.43333333333333335,0.2,0.21428571428571427,0.3179179723651951,0.5,0.3333333333333333,0.21052631578947367,0.0,0.0001742865031965714,0.4958041958008771,0.41152976209673636,0.11949738886869521,5.152215593058292e-09,1.2468837236588846e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857142,0.5,0.14285714285714268,0.2500000000000001,0.07142857142857144,0.0,0.0,0.11764705882352942,0.09241175146747528,0.04928662086564896,0.5,0.0,0.3179179723651951,0.1025412920776415,0.3186813186813184,0.1030927835051545
22000,18,0.04559090909090909,is_fraudulent,18.999999999999996,medium,7,11,0.0,73049533.74621107,5.544596314477978,0.2759367243201713,59.25501187474047,6.532690604637534e+16,1.8599593573774336e+16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.15,400,0.8,0.75,0.05,1,0.0,0.9,20.9451371571,0.9804082858,99,poor,0.9804082858,0.5,0.5,0.5,0.019591714200000054,1.0,0.0,0.04559090909090909,0.5449930916472299,1.5,0.4666666666666666,0.2,0.21428571428571427,0.3179179723651951,0.5,0.3333333333333333,0.21052631578947367,0.0,0.0001742865031965714,0.4958041958008771,0.41152976209673636,0.11949738886869521,5.152215593058292e-09,1.2468837236588846e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.7142857142857142,0.5,0.42857142857142866,0.2500000000000001,0.07142857142857144,0.0,0.0,0.3529411764705883,0.10864737871097377,0.04929585491511019,0.5,0.0,0.3179179723651951,0.1025412920776415,0.4285714285714285,0.206185567010309
22000,18,0.04559090909090909,is_fraudulent,18.999999999999996,medium,7,11,0.0,73049533.74621107,5.544596314477978,0.2759367243201713,59.25501187474047,6.532690604637534e+16,1.8599593573774336e+16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.15,400,0.8,0.85,0.05,1,0.0,0.9,20.9451371571,0.9803863553,100,poor,0.9803863553,0.5,0.5,0.5,0.019613644700000044,1.0,0.0,0.04559090909090909,0.5449930916472299,1.2777777777777777,0.4000000000000001,0.2,0.21428571428571427,0.3179179723651951,0.5,0.3333333333333333,0.21052631578947367,0.0,0.0001742865031965714,0.4958041958008771,0.41152976209673636,0.11949738886869521,5.152215593058292e-09,1.2468837236588846e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.7142857142857142,0.5,0.42857142857142866,0.7499999999999999,0.07142857142857144,0.0,0.0,0.3529411764705883,0.10864737871097377,0.04935103552540182,0.5,0.0,0.3179179723651951,0.1025412920776415,0.20879120879120866,0.0
22000,18,0.04559090909090909,is_fraudulent,18.999999999999996,medium,7,11,0.0,73049533.74621107,5.544596314477978,0.2759367243201713,59.25501187474047,6.532690604637534e+16,1.8599593573774336e+16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.18,400,0.7,0.85,0.05,1,0.0,0.5,23.0396508728,0.9803811116,101,poor,0.9803811116,0.5,0.5,0.5,0.019618888400000034,1.0,0.0,0.04559090909090909,0.5449930916472299,1.5999999999999999,0.4666666666666666,0.2,0.21428571428571427,0.3179179723651951,0.5,0.3333333333333333,0.21052631578947367,0.0,0.0001742865031965714,0.4958041958008771,0.41152976209673636,0.11949738886869521,5.152215593058292e-09,1.2468837236588846e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.9285714285714285,0.5,0.14285714285714268,0.7499999999999999,0.07142857142857144,0.0,0.0,0.11764705882352942,0.12488300595447227,0.04936422950484533,0.5,0.0,0.3179179723651951,0.1025412920776415,0.5274725274725273,0.206185567010309
